cfg,seed,instance,iteration,best_su,best_csr,best_placed
DGWO,1,350,321,72.2039,61.7021,94
DGWO,1,350,322,72.7654,56.3830,94
DGWO,1,350,323,72.7654,53.1915,94
DGWO,1,350,324,72.7654,55.3191,94
DGWO,1,350,325,72.7654,54.2553,94
DGWO,1,350,326,74.3678,51.5464,97
DGWO,1,350,327,72.2039,53.1915,94
DGWO,1,350,328,72.7654,54.2553,94
DGWO,1,350,329,72.6231,51.5789,95
DGWO,1,350,330,73.7762,46.8750,96
DGWO,1,350,331,71.6123,58.0645,93
DGWO,1,350,332,72.6231,51.5789,95
DGWO,1,350,333,73.1284,51.0417,96
DGWO,1,350,334,73.7762,48.9583,96
DGWO,1,350,335,73.2147,51.0417,96
DGWO,1,350,336,73.2147,50.0000,96
DGWO,1,350,337,74.3678,51.5464,97
DGWO,1,350,338,73.7762,47.9167,96
DGWO,1,350,339,73.7762,50.0000,96
DGWO,1,350,340,73.7762,52.0833,96
DGWO,1,350,341,73.7762,52.0833,96
DGWO,1,350,342,73.7762,55.2083,96
DGWO,1,350,343,73.7762,54.1667,96
DGWO,1,350,344,73.7762,52.0833,96
DGWO,1,350,345,73.7762,53.1250,96
DGWO,1,350,346,73.7762,51.0417,96
DGWO,1,350,347,73.7762,53.1250,96
DGWO,1,350,348,73.7762,55.2083,96
DGWO,1,350,349,73.7762,53.1250,96
DGWO,1,350,350,73.7762,53.1250,96
DGWO,1,350,351,73.7762,58.3333,96
DGWO,1,350,352,73.7762,55.2083,96
DGWO,1,350,353,73.7762,54.1667,96
DGWO,1,350,354,73.7762,54.1667,96
DGWO,1,350,355,73.7762,59.3750,96
DGWO,1,350,356,73.7762,60.4167,96
DGWO,1,350,357,73.7762,59.3750,96
DGWO,1,350,358,73.7762,57.2917,96
DGWO,1,350,359,73.7762,54.1667,96
DGWO,1,350,360,73.7762,58.3333,96
DGWO,1,350,361,73.7762,56.2500,96
DGWO,1,350,362,73.7762,55.2083,96
DGWO,1,350,363,73.7762,57.2917,96
DGWO,1,350,364,73.7762,57.2917,96
DGWO,1,350,365,73.7762,56.2500,96
DGWO,1,350,366,73.7762,55.2083,96
DGWO,1,350,367,73.7762,54.1667,96
DGWO,1,350,368,73.7762,55.2083,96
DGWO,1,350,369,73.7762,55.2083,96
DGWO,1,350,370,73.7762,54.1667,96
DGWO,1,350,371,73.7762,56.2500,96
DGWO,1,350,372,73.7762,54.1667,96
DGWO,1,350,373,73.7762,57.2917,96
DGWO,1,350,374,73.7762,55.2083,96
DGWO,1,350,375,73.7762,56.2500,96
DGWO,1,350,376,73.7762,56.2500,96
DGWO,1,350,377,73.7762,58.3333,96
DGWO,1,350,378,73.7762,58.3333,96
DGWO,1,350,379,73.7762,58.3333,96
DGWO,1,350,380,73.7762,57.2917,96
DGWO,1,350,381,73.7762,57.2917,96
DGWO,1,350,382,73.7762,58.3333,96
DGWO,1,350,383,73.7762,59.3750,96
DGWO,1,350,384,73.7762,59.3750,96
DGWO,1,350,385,73.7762,58.3333,96
DGWO,1,350,386,73.7762,58.3333,96
DGWO,1,350,387,73.7762,57.2917,96
DGWO,1,350,388,73.7762,60.4167,96
DGWO,1,350,389,73.7762,60.4167,96
DGWO,1,350,390,73.7762,58.3333,96
DGWO,1,350,391,73.7762,59.3750,96
DGWO,1,350,392,73.7762,57.2917,96
DGWO,1,350,393,73.7762,58.3333,96
DGWO,1,350,394,73.7762,57.2917,96
DGWO,1,350,395,73.7762,60.4167,96
DGWO,1,350,396,73.7762,58.3333,96
DGWO,1,350,397,73.7762,60.4167,96
DGWO,1,350,398,73.7762,56.2500,96
DGWO,1,350,399,73.7762,61.4583,96
DGWO,1,350,400,73.7762,60.4167,96
DGWO,1,350,401,73.7762,59.3750,96
DGWO,1,350,402,73.7762,60.4167,96
DGWO,1,350,403,73.7762,59.3750,96
DGWO,1,350,404,73.7762,59.3750,96
DGWO,1,350,405,73.7762,59.3750,96
DGWO,1,350,406,73.7762,60.4167,96
DGWO,1,350,407,73.7762,60.4167,96
DGWO,1,350,408,73.7762,60.4167,96
DGWO,1,350,409,73.7762,60.4167,96
DGWO,1,350,410,73.7762,59.3750,96
DGWO,1,350,411,73.7762,59.3750,96
DGWO,1,350,412,73.7762,61.4583,96
DGWO,1,350,413,73.7762,60.4167,96
DGWO,1,350,414,73.7762,60.4167,96
DGWO,1,350,415,73.7762,59.3750,96
DGWO,1,350,416,73.7762,59.3750,96
DGWO,1,350,417,73.7762,61.4583,96
DGWO,1,350,418,73.7762,61.4583,96
DGWO,1,350,419,73.7762,61.4583,96
DGWO,1,350,420,73.7762,62.5000,96
DGWO,1,350,421,73.7762,62.5000,96
DGWO,1,350,422,73.7762,62.5000,96
DGWO,1,350,423,73.7762,62.5000,96
DGWO,1,350,424,73.7762,62.5000,96
DGWO,1,350,425,73.7762,62.5000,96
DGWO,1,350,426,73.7762,62.5000,96
DGWO,1,350,427,73.7762,62.5000,96
DGWO,1,350,428,73.7762,62.5000,96
DGWO,1,350,429,73.7762,62.5000,96
DGWO,1,350,430,73.7762,62.5000,96
DGWO,1,350,431,73.7762,62.5000,96
DGWO,1,350,432,73.7762,62.5000,96
DGWO,1,350,433,73.7762,62.5000,96
DGWO,1,350,434,73.7762,62.5000,96
DGWO,1,350,435,73.7762,62.5000,96
DGWO,1,350,436,73.7762,62.5000,96
DGWO,1,350,437,73.7762,61.4583,96
DGWO,1,350,438,73.7762,62.5000,96
DGWO,1,350,439,73.7762,62.5000,96
DGWO,1,350,440,73.7762,62.5000,96
DGWO,1,350,441,73.7762,62.5000,96
DGWO,1,350,442,73.7762,62.5000,96
