cfg,seed,instance,iteration,best_su,best_csr,best_placed
SEQ,5,350,161,57.8730,64.2857,70
SEQ,5,350,162,57.8730,64.2857,70
SEQ,5,350,163,57.8730,64.2857,70
SEQ,5,350,164,57.8730,64.2857,70
SEQ,5,350,165,57.8730,64.2857,70
SEQ,5,350,166,57.8730,64.2857,70
SEQ,5,350,167,57.8730,64.2857,70
SEQ,5,350,168,57.8730,64.2857,70
SEQ,5,350,169,57.8730,64.2857,70
SEQ,5,350,170,57.8730,64.2857,70
SEQ,5,350,171,57.8730,64.2857,70
SEQ,5,350,172,57.8730,64.2857,70
SEQ,5,350,173,57.8730,64.2857,70
SEQ,5,350,174,57.8730,64.2857,70
SEQ,5,350,175,57.8730,64.2857,70
SEQ,5,350,176,57.8730,64.2857,70
SEQ,5,350,177,57.8730,64.2857,70
SEQ,5,350,178,57.8730,64.2857,70
SEQ,5,350,179,57.8730,64.2857,70
SEQ,5,350,180,57.8730,64.2857,70
SEQ,5,350,181,57.8730,64.2857,70
SEQ,5,350,182,57.8730,64.2857,70
SEQ,5,350,183,57.8730,64.2857,70
SEQ,5,350,184,57.8730,64.2857,70
SEQ,5,350,185,57.8730,64.2857,70
SEQ,5,350,186,57.8730,64.2857,70
SEQ,5,350,187,57.8730,64.2857,70
SEQ,5,350,188,57.8730,64.2857,70
SEQ,5,350,189,57.8730,64.2857,70
SEQ,5,350,190,57.8730,64.2857,70
SEQ,5,350,191,57.8730,64.2857,70
SEQ,5,350,192,57.8730,64.2857,70
SEQ,5,350,193,57.8730,64.2857,70
SEQ,5,350,194,57.8730,64.2857,70
SEQ,5,350,195,57.8730,64.2857,70
SEQ,5,350,196,57.8730,64.2857,70
SEQ,5,350,197,57.8730,64.2857,70
SEQ,5,350,198,57.8730,64.2857,70
SEQ,5,350,199,57.8730,64.2857,70
SEQ,5,350,200,57.8730,64.2857,70
SEQ,5,350,201,57.8730,64.2857,70
SEQ,5,350,202,57.8730,64.2857,70
SEQ,5,350,203,57.8730,64.2857,70
SEQ,5,350,204,57.8730,64.2857,70
SEQ,5,350,205,57.8730,64.2857,70
SEQ,5,350,206,57.8730,64.2857,70
SEQ,5,350,207,57.8730,64.2857,70
SEQ,5,350,208,57.8730,64.2857,70
SEQ,5,350,209,57.8730,64.2857,70
SEQ,5,350,210,57.8730,64.2857,70
SEQ,5,350,211,57.8730,64.2857,70
SEQ,5,350,212,57.8730,64.2857,70
SEQ,5,350,213,57.8730,64.2857,70
SEQ,5,350,214,57.8730,64.2857,70
SEQ,5,350,215,57.8730,64.2857,70
SEQ,5,350,216,57.8730,64.2857,70
SEQ,5,350,217,57.8730,64.2857,70
SEQ,5,350,218,57.8730,64.2857,70
SEQ,5,350,219,57.8730,64.2857,70
SEQ,5,350,220,57.8730,64.2857,70
SEQ,5,350,221,57.8730,64.2857,70
SEQ,5,350,222,57.8730,64.2857,70
SEQ,5,350,223,57.8730,64.2857,70
SEQ,5,350,224,57.8730,64.2857,70
SEQ,5,350,225,57.8730,64.2857,70
SEQ,5,350,226,57.8730,64.2857,70
SEQ,5,350,227,57.8730,64.2857,70
SEQ,5,350,228,57.8730,64.2857,70
SEQ,5,350,229,57.8730,64.2857,70
SEQ,5,350,230,57.8730,64.2857,70
SEQ,5,350,231,57.8730,64.2857,70
SEQ,5,350,232,57.8730,64.2857,70
SEQ,5,350,233,57.8730,64.2857,70
SEQ,5,350,234,57.8730,64.2857,70
SEQ,5,350,235,57.8730,64.2857,70
SEQ,5,350,236,57.8730,64.2857,70
SEQ,5,350,237,57.8730,64.2857,70
SEQ,5,350,238,57.8730,64.2857,70
SEQ,5,350,239,57.8730,64.2857,70
SEQ,5,350,240,57.8730,64.2857,70
SEQ,5,350,241,57.8730,64.2857,70
SEQ,5,350,242,57.8730,64.2857,70
SEQ,5,350,243,57.8730,64.2857,70
SEQ,5,350,244,57.8730,64.2857,70
SEQ,5,350,245,57.8730,64.2857,70
SEQ,5,350,246,57.8730,64.2857,70
SEQ,5,350,247,57.8730,64.2857,70
SEQ,5,350,248,57.8730,64.2857,70
SEQ,5,350,249,57.8730,64.2857,70
SEQ,5,350,250,57.8730,64.2857,70
